Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
580940037,5,2017-12-01,China,"If you are fan of Disney then this is a MUST go to place. Best to go during the weekday as weekends can be rather jam packed. Lots to do and see, and rides to take.... quintessential Disney experience.",Disneyland_HongKong
148427394,3,2012-12-01,Belgium,"As a very frequent visitor (we must have been visiting Disneyland over 100 times by now since we have Dream passes for the past 10 12 years) we still enjoy visiting the park because of the general athmosphere. When you see the park for the first time, you will be impressed from many surprizing elements. Yet, we can only say that the exceptional nature of Disneyland is gradually disappearing. This is likely a result of the need for cost savings, made by Disney management. I the past there were great shows like  The Lion King ,  Mulan ,  Beauty and the Beast ,  Pocahontas ,...Apart from  Tarzan  which is a show that was still running last summer, all inside  shows  have been eliminated. Yet, this was probably one of the elements that could attract an audience of all ages. While today the rmaining attractions focus on small kids and on youngsters that like to sit in  fast  attractions. Also, some attractions inside (Peter Pan, Snowwhite, Pirates of the Carribean,...) are pretty dark and makes you miss the fine details which you could see in the first years of the park. Maybe this is done to limit the frightening effect for small children, but again this makes the park more and more and attraction for smaller children rather than for adults.Petty, but we still hope the great shows will come back one day.",Disneyland_Paris
388014724,3,2016-06-01,Australia,Another good Disneyland however abit more shade or cool mist fans need as the wait time for rides was over an hour so arrive early so you can fit it all in.Compared to other disneylands we as a family thought Disneyland Paris is well above this one none of this separate tickets for Disneyland parks. For the price I would expect it to be a all in one.,Disneyland_California
367539300,5,2016-04-01,Ireland,"The most amazing place!! Visited with my husband and 3 boys (15, 12, 6). Thoroughly enjoyed it!!kids loved all the rides and the general atmosphere was great ...as it was February and very cold ( hats gloves and scarves a must) the editing time for the bigger rides was about 40mins . Some of the less popular ones which I love like pirates of the Caribbean , ratatouille were only 10mibs wait . We went midweek (wed   sun) and noticed that rides were 85mins waiting time on the Sunday ...all in all absolutely fabulous!! This was my third time and I will be going again next year !!",Disneyland_Paris
296949068,5,2014-12-01,United Kingdom,My favourite place in the world :) our 4th time in 4 years...absolutely magic. We love the rides and parades and usually eat in the Plaza Gardens where there's always a great selection to keep even our fussy eater happy. The staff are always really helpful   when my sons autograph book got lost in the restaurant they directed us to customer services who replaced it straight away   and the attention to detail around the park is really fantastic. The only downside of our last visit was how busy it was over the weekend as we've always been mid week before. I did think there was less happening around the park than our last Christmas visit (2010) but the end of day show is really incredible. We can't wait to go back this December for my 30th birthday :),Disneyland_Paris
595082755,5,2018-07-01,Australia,We have just completed 2 days at both parks and we loved it . On saying this we are a family of 6 (4 children ) and we over did it on first day being there for 12 hours so my suggestion would be come and go out if park if you can . We also didn   t eat in park as super expensive but chose to take the free bus back to our hotel  Airbnb and had food and a couple of hours break for tea and for lunch took sandwich   s and snacks . Hope you all enjoy it as much as we did !,Disneyland_Paris
140561857,5,2012-09-01,United States,"Halloween overlays for Space Mountain & the Haunted Mansion were up   great!  Lines were minimal mid week, but very long on Friday.",Disneyland_California
355183909,4,2015-12-01,Philippines,"I was lucky when we visited Disneyland because its there anniversary. I went there with my Boyfriend, we really enjoyed even though it rains but it didnt stop us the FUN! We also had the chance to see elsa and anna in their production at night. It was a perfect visit.",Disneyland_HongKong
621678165,5,2018-09-01,Australia,Had a brilliant time with my girls aged 12 & 22 after planning this trip for years. Definitely more crowded than it used to be but still great value for money if you have the right mindset. Highly recommend MaxPass! Wouldn   t go without it unless the parks were very quiet for some reason. We also did the Halloween party for the first time and it was GREAT value for money   I don   t get the locals complaining about the cost! We walked on all rides during the party and even stayed on Splash for two goes without having to get off. Tons of candy. Parade and fireworks were brilliant. 10 10 would do again.,Disneyland_California
147159543,5,2012-12-01,United States,"We are season pass holders at Disney.  We attended the Candle ceremony for the first time.  Didn't realize it would be a religous ceremony.  Thought it would be Disney fun.  Was beautiful, but won't attend that again.",Disneyland_California
374305551,4,2016-05-01,United Kingdom,Really expected to see the Disney characters wandering around the park creating an atmosphere but there was none of that :( The parades were good but over too quick. The ques for the Disney princess were so so long and they wouldn't tell you who was in there so you could spend well over 2 hours queuing for one you had already seen! The staff were friendly but there was no sparkle . Couldn't fault the park as it was spotless the staff did a fantastic job there. Glad I came but wouldn't come back.,Disneyland_Paris
268323170,5,2014-10-01,United States,"We were there when the park opened, left midday for a 3 hour rest and then stayed until the park closed. Take advantage of Space Mountain in the early morning hours. Make a checklist of rides you would like to ride and map out where you would like to go.",Disneyland_California
658055158,5,2019-02-01,United States,"My family of 7 did Disneyland for 4 days and California Adventure 1. We had a great time and glad we did that many days. The crowds were large and we didn't feel rushed that way. There were some rides and attractions closed for refurbishment, but that's what we get for going in the off season. Can't say much more about this place. It's well run and almost all the staff are great. We only saw one grumpy guy running a ride.",Disneyland_California
245660611,5,2014-12-01,United Kingdom,"This is my third time at Disneyland, Paris. The last time was 16 years ago so it has changed in size quite considerably. Couldn't wait until our granddaughter was 10 to take her. We stayed at the Sante Fe, clean and comfortable. Breakfast was very busy. If you want a cooked breakfast you won't find it here but what was on offer was very tasty i.e. ham, cheese, toast, jams etc. You could make your lunch. Transport to and from the park was plentiful. Park itself is still very clean. There were queues for rides but these went down quickly. I remembered the characters walking round the park but this has all changed   you have to plan times and venues to see them now. All the rides were brilliant. Thoroughly enjoyed our stay and hope to go back soon.",Disneyland_Paris
634067923,4,2018-11-01,United States,"Disney has upped their game and kept the park fresh with new features, particularly around the holiday season.If you plan your day you can get good value from your FastPass. One complaint was that the Castle area was extremely congested during parades when foot path traffic is limited, even for those not interested in the parade.Lastly, Disney needs to upgrade the food and dining options to something besides dry burgers and sandwiches. There is one good Mexican place in Frontierland.The security operation is appropriate but understaffed. Long lines await you before entering the park.",Disneyland_California
364544843,5,2015-08-01,United Kingdom,How do you even rate this place? It is my favorite place in the whole world. On my first visit I was just 18 months old and now at 27 I still adore it. I have been here more than 50 times and my parents still visit every year. Disney do not do things by half! Visited last year for 60th anniversary and just when I thought it couldn't get any better... it did!!,Disneyland_California
348036953,5,2015-10-01,United States,"Another great visit to Disneyland. We showed up right as the park opened up, which gave us a great opportunity to get on the high volume rides (i.e. Indiana Jones, Haunted Mansion). The food is great as usual, and utilize the fast passes whenever necessary.",Disneyland_California
121934246,5,2011-12-01,United States,"I can't say enough about the beauty and magic of Christmas at Disneyland. It was heavenly. There are several rides that are different for the Holidays, Haunted Mansion and It's a Small World. The parade is magical with all the Traditional characters and of course, Santa. Everyone should come and see the sights at least once. Highly recommended",Disneyland_California
133819596,4,2012-06-01,Malta,"This park is amazing but can be quite a headache for adults with disney music and the mass of children flowing from one ride to the other. 2 values one needs are stamina and patience for queuing!! We had 4 days (Thursday afternoon till Sunday)   we started off with Frontierland moving clockwise. The Tarzan show was spectacular and the Disney Dreams breathtaking!! Again I would have to complain about the choice of food   junk! It's a pity! The restrooms are quite clean compared to the amount of people around. The staff are always present, helpful and fluent in many languages. They are child friendly and calm. I wouldn't return only because my only daughter is 9 now, it is very expensive (flights and all), I've seen it all and thrill wise there are better parks in Europe like Portaventura and Gardaland. But magic wise (especially for a girl, I suppose) it's a dream! Every child should experience it once in their life!",Disneyland_Paris
375736836,5,2016-05-01,United Kingdom,"For my 3 year old daughters birthday, me and my wife decided to treat her to a weekend at Euro Disney.Me and my wife have visited the park a few times over the years but this was our first time to try out both parks over 2 days.We planned it out that on the Saturday that we would do Dinseyland alone and then on the Sunday Disneystudio, with the option of Disneyland added in that afternoon should we run out of things to do.On the Saturday the weather was fantastic and as a result the rides were all busy (even simple rides like Dumbo's Flying Circus Ride were 20 minutes in line for by lunch time) but if you plan it out right you can avoid hours and hours lost waiting in line (my daughter is a massive Toy Story fan, so we picked a good spot to watch the 5:30 parade, and after 15 minutes when it passed by we went to Buzz Lightyear Laser quest and were straight on to it).... after dinner in Futureland we just spend the last few hours on rides like Pirates of the Caribbean before heading home.There does seem to be a lot of renovation works going on (Frontier Land and Adventure Land seemed to be completely closed apart from the Haunted House and Pirates of the Caribbean Rides) and the train that goes around the park was only stopping at one station all day.Next day we purchased the  2 parks in 1 day  pass and after being at Dinseystudies from 11am until 3pm we went across to Disneyland Park. The Sunday the weather had turned and was wet all day, but as a result we were straight on to EVERY ride and by 6pm it felt like we had the park almost all to ourselves.Certainly worth a visit and the look on my 3 year old daughters face made it worth it..... but if taking someone so young be ready for a number of fits and tantrums throughout the day (first day our daughter did not want to nap during the day and with the heat she was VERY grumpy by dinner time...but nest day she napped for about 2 hours in her buggy and for the rest of the day was as good as gold).Well worth doing if you do not fancy a transatlantic flight to the Orlando Parks, but if you get lucky with the weather you get just as great day.Food is a lot to be desired for (two days on rather poor burgers left me feeling uncomfortable.... so best to bring your own stuff as the money does seem to go in no time on small things throughout the day).",Disneyland_Paris
195779901,5,2013-12-01,United States,"Okay there are many wonderful places to visit and we travel quite a bit, but disney remains a family favorite! We visit probably 4 times a year and we always say at the end of our trip that we are going to take a break from Disney for a while, but then we go through withdrawals and have to come back. Yes the food is overpriced and there are only a few restaurants with high quality meals, but nothing beats the atmosphere. Lines are long, but if you utilize the fast pass system then you shouldn't have to wait in line for more than 30 minutes for anything, even during busy season. I think it is worth the money to spread out the trip and not try and squeeze it all into the fewest days possible. The best part of Disney is to relax, take your time, and enjoy the various shows, admire the gardens, and just people watch while eating the best corn dogs in the world (I know weird right?). Point being, if you try and rush to do DL in one or even two days, and your intent is to hit everything, you will get annoyed quickly by the crowds and leave your vacation tired. And it's worse if you then try and squeeze in California adventure at the same time. You can't take in the magic of Disney fully if you don't slow down to take it all in.",Disneyland_California
354910433,5,2016-02-01,Canada,"This was my first time to Disneyland. While it's different than disneyworld, it's still the same kind of. We got to the gate to go in about a half hour before it opened... it was crazy busy! The line went pretty quick considering the billions of people waiting. Plus I am a bad line picker. Once we were in we headed to Dumbo   which was already packed. So we walked around and went back later, no big deal! The parade was great   we sat right in front of where the storybook canal ride is   perfect spot! Get fast passes when you can, they are awesome! I loved the park and will go back!",Disneyland_California
383612722,3,2015-07-01,India,"We felt that this Disney is quite overrated, as the rides are not at all thrilling, and we did not encounter a single Disney character during the entire day there. The parade and the light show were also cancelled due to impending weather. I feel that the place is best suited for family with small children, maybe 7 years or less, as the elder kids will look for better rides in which case the Ocean Park is a better option.",Disneyland_HongKong
206287950,5,2014-05-01,Hungary,"We spent an evening and 2 full days at Disney, with a 3 and a 6 girls, from 14th to 16th May, 2014. Before the trip we red a lot comments about the long waiting times for the rides. Actually we did not experienced it. There were some top ride where we waited max. 20 minutes, but the average was less than 10 minutes. We did not use the fast pass at all.2 days were pretty enough to try almost all rides excluding shows in Disney Studios. All attraction were well maintained and in a great shape.We also red a lot negative comments about the staff but we found them very kind, polite and all speaking English.We used the first evening after arriving to watch the night show at Disneyland Park and it was a good decision because after the full day visits we were too tired to stay for the night. The show was fantastic!Regarding catering we had breakfast at the hotel (Santa Fee, very basic breakfast), an early lunch at Plaza Gardens Restaurant (all you can eat buffet with a great selection of international courses at 27    for adults and 15    for kids, free for 0 3 y.o.) and some snacks like hot dogs for dinner at 6 7   .We preferred Disneyland Park because it's a large beautiful park with lots of flowers, trees and lakes. The all park was clean and tidy.",Disneyland_Paris
413019621,2,2016-08-01,Philippines,My only comparison is the Disney land Paris which is huge comparing HK one.The most action oriented activity are the mine and the space roller coaster but they are both small and not that exceptional.Would work with the very young kids.For teens or adult it's boring...,Disneyland_HongKong
597512353,3,2018-07-01,United States,"My 4 year old had fun here but the long lines were a little too much for him. There is a lot to do here. When you factor in the lines, I don   t think anyone can go through the whole park in one day. We saw maybe a third of it. We were at Disneyland for about 6 hours.The food here is highly overpriced. The shops were crowded, but nice for AC. The bathrooms were a bit dirty. The toilets are on the ground (which is good for boys).There were a lot of rude tourists (adults and kids) who appear to be in a rush and were pushing a lot.Overall, it was worth visiting once. I may or may not go back when my son is older, more patient, and can protect himself from the tourists who push. FYI: I asked them at the gate.... If I buy a one day ticket and my son loves it, could I upgrade to the two day ticket and pay the difference before I leave? The answer was no.",Disneyland_HongKong
245212543,5,2014-12-01,South Africa,It was a cold and rainy day. Despite the weather the show went on and we enjoyed it. Got the real Christmas feeling too with the lights and music. One or two of the rides were closed because of the weather. But we didn't mind for the simple fact that there were less people. Personally I dont like big crowds. The fireworks at the end of the day were spectacular. If you want rides to get the adrenaline going the Ocean Park will be better.,Disneyland_HongKong
305382714,5,2015-08-01,United Kingdom,"We went this month, stayed at network hotel. It was 5 mins walk to parkOnly negative thing is the ques, which was expected, a lot of rides had technical problems, which meant longer waiting timesEarl of sandwich does the best ones everPlanet Hollywood has about a 15 30 minute table wait but worthWe were all looming forward to the Wild West show , but we where not prepared to pay 79 euros per adult and 49 per child, scandalsThe parades are good but que earlyThe fireworks display are breath takingThere's a lot of height restrictions for kids and a lot got turned away very upsetTake plenty pain Klerk for your legs as the do ache of with all the walking lol",Disneyland_Paris
142258591,5,2012-08-01,Australia,"I had one of the greatest days of my life at this Disneyland!! It isn't the biggest but it is BIG! and it is also the original land that Walt Disney lived at with his family :)It was awesome, i loved it!!I have to say, it is hard to say which was my favorite ride. I went with my mum, and she had just as much fun as i did so your never too old :)Also, when your in  Mickey's toon town  if you line up at Mickey's Barn, you can go line up for up to maybe 10 minutes in airconditioning and get an exclusive picture with Mickey! It was the best way to see him :) and you also get to see some cool and quirky things inside his barn too! And watch some of his original cartoons while your waiting.Toon town is just really cool in general too. You get to see all the disney character's homes! and they are usually somewhere around there (for a picture opportunity).Also if you like frozen drinks, they have 'apple' frozen drinks in Toon Town and they are so yum! never tried such a good frozen drink. Only in Toon Town though! otherwise they have it in a few other places but isnt the same syrup.Best time!!!",Disneyland_California
548193662,4,2017-12-01,Singapore,"Nice place to visit. The rides are fun. I went on a weekday so not too crowded. The food at Disneyland are nice but a bit pricey. All shops there are nice and well stocked with toys, souvenirs, utensils, stationery and snacks. The parade is wonderful and the fireworks in the evening is fantastic.",Disneyland_HongKong
416724192,5,2016-07-01,Australia,"Like each of the Disney Parks around the world, HK Disneyland makes you smile from the time you walk through the gates until the time you leave. Not as big as its US cousins, but a good selection of rides. Modern, clean, easy to get to from HK. And, provided you stay clear of HK and China holidays, MUCH shorted queues than other Disney Parks. Well worth a visit if you are travelling to HK.",Disneyland_HongKong
259151743,5,2015-02-01,Canada,"My family went to Disneyland for 3 days (Fri Sun). We stayed at the Grand Californian Hotel on the park property. You can get easy and early access to the park by doing this although it isn't cheap. If you are an earlybird (we are even with kids aged 3 and 5), you can get a lot done before the masses arrive. We were in Toontown at 9am, one of the first ones there. Goofy was standing around taking photos, Mickey and Minnie's houses had a 0   5 min wait to meet them, no wait for rides, etc. Since we always went into the parks early (Disney and California Adventure Park), we didn't need to go to the character breakfasts (expensive) because we saw every princess and character in both parks with minimal waits to take photos ... EVEN Elsa (no wait   can you believe it?) If you can go during off season, it's the best time but some rides and attractions were closed for maintenance like It's A Small World. Get a FastPass for the Fantasmic Show as soon as you enter Disneyland. It's worth getting a seat up close to the water show at night. You'll have to sit on the ground in front of the lake for about an hour to save your spot but it's worth it because the first night, we didn't and we couldn't see anything due to the crowds. Second night, we were right up front. Take some snacks and a blanket or something soft to sit on. The show is unbelievable! Plan ahead with your FastPass rides and which attractions to see first. It's better to take the time before the trip to do this or you'll be running around trying to find the shortest line up .. and there won't be one! My daughter received a birthday button from the hotel and everyone who worked at Disney said Happy Birthday to her all day long even if they were part of the parade. She even got a free dessert at a restaurant. Even as adults we were so excited to be in Disneyland. I got a silhouette framed cut out of my kids from the same lady who made mine 35 years ago!",Disneyland_California
311443492,5,2015-09-01,Canada,"Well what can I say. Disneyland is the most amazing please around. Yes it is pricey but every cent you spend there is the best dollar you will spend for fun and family entertainment. We took our 4 grandchildren and daughter for the 6 year olds birthday. It was not our first trip to Disneyland. I can remember how many time we ( my husband and our kids) have gone. Guessing it could be 30 or more. It never gets old it is always evolving. The only part of Disneyland that needs work is Tomorrow Land but I now know it will be upgraded very soon. The best place we went was Minnie's breakfast, the characters there are so kind to the kids of all ages. My 15 year old grandson was hugged so tight from Tigger, and the Fairy Godmother granted my Daughter every wish. We are just an average family that can find joy and happiness in the Magic Kingdom. We also think Disneyland is the best of all the Disneys ever built. Fantasmic is the best show created, do not miss this show. Now go and have fun. You can not do this park justice with a 1 day pass, 3 days at the least. Have fun enjoy!",Disneyland_California
210202624,5,2014-06-01,United States,"The corndogs are the best!! The rides like Big Thunder Mountain, Indiana Jones, Its a small world and splash mountain to name a few are so much fun!",Disneyland_California
597893194,5,2018-06-01,United States,"If you love all things Disney, you'll love the park. We've gone during peak times in the middle of summer as well as slow times in the fall and winter and enjoy both. Careful planning can minimize line waiting times even during peak season.",Disneyland_California
112335345,1,2011-06-01,United States,"First, let me say, I love Disneyland, BUT...we went on a Tuesday (June 7th), and the crowds were a nightmare... this is the first time I've been to Disneyland where I wanted to leave as soon as I went through the main gates... But, I forged ahead, since my son was with me and wanted to go. People were packed into the park like sardines, it was just awful. We have Socal Passports, and maybe that's part of the problem! Like others, I think there are too many local people visiting for only half the day... and it's making this a miserable place! Time to stop selling annual passes, since it's no fun to go anyways, 9 times out of 10. Please, Disneyland, do SOMETHING about overcrowding... we were there for 7 hours and we went paddling on the canoes, went on Pirates (although it did break down in the middle of the ride) ... and Autopia w Fastpasses and that's it. Everything else that I saw... easily 45 min waits, if not more. What else... we didn't want to wait 2 hours for Star Tours (Fastpass was sold out) so we missed that... Big Thunder Mt.(my fave ride)  CLOSED for the day... I did enjoy the tostada I ate for lunch though... so one highlight! Maybe this was just a peak day for crowds, although we also went in March on a Wednesday and it was almost as bad. It's really a joke going when it's this crowded. And I felt very sorry for everyone who came from out of state!",Disneyland_California
512391948,5,2016-09-01,Australia,"We visited Disneyland in Spring, staying at an onsite Disney resort. I had previously thought that Disneyland was a theme park for children, with little to offer for adults or older teens. How wrong I was! This holiday catered for all, no matter your interests or age. We stayed for 7 nights and this was not long enough to do everything that we wanted. You could certainly see both Disneyland and California Adventure Park in a couple of days, but to experience it, and discover all it has to offer needs time. Firstly, this is nothing like the parks we have in Australia. The entire place is themed, not just the rides attractions but every detail of every inch of the park. I was also surprised by how clean and well kept the entire park was. All staff were very friendly and helpful. They also seem to be able to get people onto rides at about three times the speed of our themes parks. This all adds to the magic and feeling that you are truly away from the rest of the world. Rides vary from classic Disney story telling attractions for the whole family, to the more popular thrill rides. My wife and kids loved Peter Pans Flight. I must say though, that even the faster rides are probably not as full on adrenalin spiking as those at other theme parks. So if thrill rides are your sole reason for going, you may be a little disappointed. As you would expect, lines are probably the biggest issue to navigate, so go in off peak times if available to you. Fast pass allows you to reserve a ride for later in the day, but be warned that you an only reserve one ride at a time. So I booked a space on a popular ride at 10am, with my allotted ride time being given as 6pm. This meant I couldn't use my fast pass again until I used it at the 6pm ride. Hope that makes sense. We also made the mistake of not looking at Disney events, and there was a marathon on when we arrived, which limited easy walking access to the park, and added to the crowds.Food is everywhere and caters to all tastes. It was fun choosing where to eat. Our biggest problem was finding food for the vegetarians in the family, so they lived on chips and mac and cheese. They were desperate for some vegetables no covered in sauces. Also, after a week, the idea of mostly deep fried or rich theme park food starts to feel a little sickening, and we struggled to find more simple, healthy options at times.Disney is expensive, but you would have guessed that.Character breakfasts were fun but terribly overpriced. The kids enjoyed a quick photo with popular characters, but this is also available throughout the park for free. The food at the character dining buffet was very greasy with hotdogs, pizza, candy etc all in the breakfast buffet and limited fruit healthy cereal options. With a lot of walking and eating, a simple breakfast would have been preferred to start the day. Also make sure the kids buy autograph books to collect the signatures of the characters you meet, as we were not aware of this activity and missed out on the first day.Staying onsite certainly helped, as we could come and go to our room as we pleased. You also get the early bird entry. All Disney hotels are walking distance. This helps with kids on a long day as the fireworks aren't until late at night. The fireworks were very busy, so get there early. From speaking with staff I understand that lots of locals turn up for this so crowds rapidly increase in size.It is hard to capture this holiday in words, and on re reading this does sound a little negative. The reality is that regardless of crowds, costs etc, this is a magical holiday for all ages. We loved it and want to return at Xmas to see the park all dressed up. We are planning our next holiday to Disney World in Florida later this year.",Disneyland_California
393209720,4,2016-07-01,Peru,"Compared to the one in Orlando, this park is probably 1 10 the size. It had the most popular rides, and the spaceMountain version here was really cool. It only took us 5 hours to finish the entire park. The castle is tiny. The tram service was really easy and convenient.",Disneyland_HongKong
594880137,5,2018-06-01,Lebanon,"Went with my girlfriend and some friends, cool mesmerizing place, i recommend to pay to skip the line and to watch the show at night",Disneyland_Paris
103771618,5,2011-04-01,United Kingdom,"Just back from our second visit to Disneyland Paris and loved every minute of it! The sunny weather was a bonus. The new Mickey show at 7.00pm is worth hanging around for, but don't stand on the right side or you'll be facing into the sun as we found out. Also, the stewards stopped us from joining the queue to see Rapunzel and we nearly missed out. If this is on your must do list queue early and don't leave it until your last day. She's beautiful and lovely to the children. Flynn is there too.If you have prepaid vouchers for the princess lunch check the small print to see if it includes wine. They changed the menu as of 6th April and it now includes only a soft drink. However, if you've already paid for this in UK, chances are yours will include wine..... for a short time anyway. We stayed at Santa Fe again as it's clean and much cheaper than the others. Breakfast is a bit of a bun fight and tables are scarce. So, we chose to go for breakfast at ten which meant the place was much more civilised and instead stayed out late. Our six year old daughter coped with this so it may be worth considering. The walk to the park is lovely about 15 minutes from the hotel.Our daughter loved Cafe Mickey, but choose the steak with a baked potato. Yummy! Remember to reserve a table. We liked an upstairs window seat as it overlooked the lake and was a bit quieter than downstairs.All in all it's a multi sensory holiday and you'll come back buzzing in more ways than one. But here's to 2012 and the 20th anniversary celebrations!",Disneyland_Paris
200427020,4,2014-04-01,United States,Just love it.This time wasn't so busy so got on loads of rides.Wish they would stop smoking in the park as its nasty!Also do they need to many shops! couldn't they replace them with attractions?And have more character meets would be good around the park.Cant wait to see if they make any alterations in the next few years before we go back again,Disneyland_Paris
450677180,5,2017-01-01,India,Great rides. One has to spend an entire day here. Can get a little tiring. The food was bad but one can carry their own. The place has amazing rides for kids and adults. The night parade is awesome. To get a pic clicked with a cartoon one might have to wait for over an hour in a que,Disneyland_HongKong
291559448,3,2015-07-01,United Arab Emirates,Packed packed packed !!!Long wait timesSeveral rides downBe prepared for 2 hour wait at least for parade!!Only places with no q's are the shops and restaurants !!I would recommend the Orlando park by farFireworks were good as was the night paradeUse the fast pass very carefully if you use it well it can work,Disneyland_California
139442801,4,2012-09-01,Canada,"Disneyland is magical no matter how you cut it, but the disaster of Radiator Springs was a bit too much. The ride broke down 5 times in one day, and we took a last ditch effort 5 minutes before closing ... we waited about 35 minutes and got on but it wasn't worth the wait ... or the stress of wondering if waiting at midnight with a 6 year old for a ride that may or may not be working by the time we get there, was a good idea. I felt sorry for the people who waited 2.5 hours!That being said, of course the trip was great and the highlight of our son's summer, I just wish we hadn't worked our last day around waiting to get on that ride, and going back and forth between parks to facilitate it. We were told that this ride has been very unreliable. Advice? (1) Go on a magic morning and have someone line up right away so you're there when the park opens or (b) have someone line up there while someone gets a fast pass at park opening (fast passes are gone within 30 mins or 60 mins of opening on a busy day (3) or wait until the novelty of the ride passes and the lineups shorten and the staff work through the ride's glitches.",Disneyland_California
285894365,5,2015-06-01,United Kingdom,"Fantastic,  will do it all again.  Lots of fun  The park itself was spotlessly clean, couldn't ask for more.  Nighttime fireworks display was awsome. Hotel Cheyenne was brilliant, great food served and  looking like a real cowboy town.",Disneyland_Paris
463308005,5,2017-02-01,Canada,Had an amazing 5 days at Disney! My family absolutely loved spending so much time here! Love the fast pass options. Shops and food were great!!!! Cant wait to come back and visit,Disneyland_California
191916263,1,2013-12-01,Brazil,"It was so over crowded that the dream did turn into a nightmare! one could not stand stil    keep mooving!  any staff member would shout! no kindness, no magic whatsoever! I would never ever go back on new years eve again. It was disrespectfull to people that pay a lot of money for the tickets, travel great distances and find themselves treated like cattle... or worse.",Disneyland_California
152123323,5,2013-02-01,Canada,"It had been 35 yrs since my last visit, not sure what to expect. It is bigger and better and going in the off season did not experience any crowds, longest wait 20 min, make use of fat passes. Lots of walking but lots to see, we had 3 day park hopper( bought online before from Disney.com) $225 and the last day went back to do things we liked again. Good trip to the Happiest place on earth . Also did Greyline LA bus tour, great way to see lots, would stop for hr or so so you could get out and walk around, Hollywood, Santa Monice Pier.would recommend it if you don't wish to rent a car",Disneyland_California
235652563,5,2014-09-01,Lebanon,"We bought our tickets online ( cheaper and better) and went there on a tuesday. there a lot of games for the kids in the disneyland park but it is nice.. even though there are a few games in the the other park ( walt disney studios) , it is so fun. the hollywood tower and the rock n roll coaster are the best. Park closes at 6 , so while waiting for the show ( which starts at 8h30) we ate a restaurant ( average food ) .. The show at night is fantastic !!!!!!!!!!!",Disneyland_Paris
361344010,5,2015-12-01,United Arab Emirates,"Hong Kong Disneyland  When you are there you will feel you become young again you can spend all day there with your kids,family they have nice restaurant and a lot of games and lovely show at the end with fire works .",Disneyland_HongKong
161787232,5,2013-05-01,United States,"Disney Land is everything you expect and more. Some friendly advice, go with someone that knows what rides to go on first. This will save you long waits in line. Great rides, attractions, food, the list goes on. A family friendly park that lives up to it's expectations. Walt Disney is a genius. Thank you.",Disneyland_California
162640339,5,2012-09-01,United Kingdom,"brilliant , defo make use of the park opening at 8am if ur a Disney hotel guest , loved every minute of it so magical even for adults",Disneyland_Paris
618246295,1,2018-09-01,United States,"Big Disney fan my whole life. I've been on multiple trips to Disneyland, Disney World, and Disneyland in Paris throughout my life. I loved them all. Our last trip to Disneyland (September 2018) was a complete nightmare. We picked one of the lowest seasons of the year, knowing that some rides and attractions would be closed. It was worth it for us because we thought we would be avoiding big crowds.Instead, we found many many rides closed, AND the biggest crowds we have ever seen there. Incredibly hard to walk around and get anywhere. Long lines at all the rides. Families stressed out and rushing all over the park. Horrible, horrible atmosphere.The magic is completely GONE. You can't even appreciate the beauty of the park because people are in the way. People are EVERYWHERE.If anyone remembers the magic and the music and simply strolling around and enjoying everything in sight (during low season), that is gone forever.All we found were stressed out moms, sweating and pulling their kids all over the park, racing to get to rides before everyone else did. If you don't rush, you're doomed.Remember when you would run into characters and actually be able to spend some time with them? That does not happen anymore. If you want to spend 3 seconds with Minnie, stand in line for at least 20min. If you're lucky, you'll get to her. Normally you won't, and have to wait some more for the next character. If you want to say hi to Captain America or Spiderman or Black Panther, be prepared to wait in line for 40min or longer.This is LOW SEASON, people. I can't even imagine the park being fuller than it was. It seemed impossible to us that more people could fit. But when we went, crowd levels were at 2 10!!!!Cast members are no longer kind and warm. They are all completely stressed out and rude and even mean. No wonder. Their job of keeping things together is very hard.Horrible, horrible and very disappointing experience for my whole family. I had spent years telling my kids all about the magic of Disneyland, and none of it is left.If Disney doesn't limit crowds somehow, I don't think we'll ever be going back. The park is beautiful. The rides are great. The crowds are the problem. They create the stressful competitive rude atmosphere that makes everything feel like a big fat race.",Disneyland_California
230133517,4,2014-08-01,United States,"Disney World is bigger and flashier, but this is where it all started. Disneyland also has classic rides you won't find in its larger sibling   such as The Matterhorn. If you're a fan of the Mouse, a Disneyland visit is a must do.",Disneyland_California
582971844,5,2018-05-01,United Kingdom,We came on holiday with our 4 year old daughter from England. We had been to Disneyland Paris twice before but this place was the real deal! Being from Europe we especially appreciated the way in which the American people respected in others personal space in the queues. The security to get in was a bit of a bore but once inside access to characters was really good.,Disneyland_California
291930433,5,2014-08-01,United States,I love Disneyland and so really I was just so happy to be there and experience the Disney magic. We loved how the train is in character. There was some queues however everything was controlled fairly well. Food and drink prices are a bit expensive. The people at the fireworks show were a bit rude however security were really good at managing them.Looking forward to going back again soon.,Disneyland_HongKong
665989449,5,2019-04-01,United States,Had a blast        we spent the whole day there..   Excited to bring my grandkids here soon  Lots of characters out taking pictures,Disneyland_California
